date,ind_id,logva,va_level,va_growth
2005-09-01,MIN3,5.133778354808185,169.65693264764394,-1.9368927481951737
2005-10-01,MIN3,5.172458894320013,176.34792571965215,3.868053951182837
2005-11-01,MIN3,5.303528265948065,201.04489994987927,13.106937162805199
2005-12-01,MIN3,5.2535767968910685,191.24910575236163,-4.995146905699688
2006-01-01,MIN3,5.084426072955301,161.48723074709045,-16.915072393576747
2006-02-01,MIN3,5.061350856271113,157.8035423119622,-2.3075216684188327
2006-03-01,MIN3,5.250387456764975,190.6401189545336,18.90366004938624
2006-04-01,MIN3,5.296189816546049,199.5749423256645,4.58023597810735
2006-05-01,MIN3,5.307038221512549,201.7517984806487,1.0848404966500524
2006-06-01,MIN3,5.2908810088672205,198.51824472329702,-1.6157212645328656
2006-07-01,MIN3,4.958539270111792,142.3856569318623,-33.23417387554288
2006-08-01,MIN3,5.119124445317327,167.18892247525318,16.05851752055356
2006-09-01,MIN3,5.2160294731910675,184.20135375890302,9.690502787374022
2006-10-01,MIN3,5.220794101095088,185.08109883363983,0.47646279040201023
2006-11-01,MIN3,5.289927676676756,198.3290810724333,6.913357558166844
2006-12-01,MIN3,5.231160881313817,187.0097737092826,-5.876679536293938
2007-01-01,MIN3,5.0372755552582875,154.04974276992957,-19.38853260555291
2007-02-01,MIN3,4.935517657136047,139.14515337359757,-10.175789812224068
2007-03-01,MIN3,5.104548816062943,164.7697123107771,16.903115892689602
2007-04-01,MIN3,5.1863372052142775,178.81239886438465,8.178838915133468
2007-05-01,MIN3,5.282690142417628,196.89884947187605,9.635293720335003
2007-06-01,MIN3,5.2782649059980065,196.0294505787996,-0.44252364196211147
2007-07-01,MIN3,5.228297201920117,186.475003744211,-4.996770407788986
2007-08-01,MIN3,5.181178421698456,177.89231969383596,-4.711878022166083
2007-09-01,MIN3,5.092631637709061,162.81777614851214,-8.85467839893952
2007-10-01,MIN3,5.125342011041778,168.23166890214856,3.2710373332717424
2007-11-01,MIN3,5.11575679357013,166.6268353963567,-0.95852174716482
2007-12-01,MIN3,5.0261415008143,152.3440577624245,-8.961529275582958
2008-01-01,MIN3,4.905823268473145,135.07406646518876,-12.031823234115535
2008-02-01,MIN3,4.960594542770759,142.67859921459646,5.4771274297614525
2008-03-01,MIN3,5.251161933520704,190.78782248446572,29.056739074994464
2008-04-01,MIN3,5.487112442541463,241.5586842508451,23.595050902075876
2008-05-01,MIN3,5.614131323659609,274.2750194614725,12.701888111814608
2008-06-01,MIN3,5.542217569320221,255.2433922438379,-7.191375433938774
